Run_Number,Indentor X Position,Indentor Y Position,Stiffener Rib Angle,Stiffener Rib Height,Stiffener Rib Position,Stiffener Rib Width
391,-193.2421687,-267.0702439,113.671875,7.63671875,339.84375,16.69921875
392,-448.2421687,-52.07024393,113.671875,7.63671875,339.84375,16.69921875
393,-336.6796687,-146.1327439,113.671875,7.63671875,339.84375,16.69921875
394,-272.9296687,-414.8827439,113.671875,7.63671875,339.84375,16.69921875
395,-177.3046687,-119.2577439,113.671875,7.63671875,339.84375,16.69921875
396,-304.8046687,-11.75774393,113.671875,7.63671875,339.84375,16.69921875
397,-500.0390437,-344.3358689,113.671875,7.63671875,339.84375,16.69921875
398,-117.5390437,-236.8358689,113.671875,7.63671875,339.84375,16.69921875
399,-80.9325984,-306.7528611,113.671875,7.63671875,339.84375,16.69921875
400,-499.2919734,-289.9559861,113.671875,7.63671875,339.84375,16.69921875
401,-509.9999812,6.86E-05,104.1894531,14.93896484,354.3945313,14.52880859
402,-254.9999812,-214.9999314,104.1894531,14.93896484,354.3945313,14.52880859
403,-382.4999812,-107.4999314,104.1894531,14.93896484,354.3945313,14.52880859
404,-31.87498121,-403.1249314,104.1894531,14.93896484,354.3945313,14.52880859
405,-95.62498121,-134.3749314,104.1894531,14.93896484,354.3945313,14.52880859
406,-47.81248121,-255.3124314,104.1894531,14.93896484,354.3945313,14.52880859
407,-111.5624812,-94.06243143,104.1894531,14.93896484,354.3945313,14.52880859
408,-390.4687312,-396.4061814,104.1894531,14.93896484,354.3945313,14.52880859
409,-7.968731212,-288.9061814,104.1894531,14.93896484,354.3945313,14.52880859
410,-71.71873121,-20.15618143,104.1894531,14.93896484,354.3945313,14.52880859
411,-406.4062312,-167.9686814,104.1894531,14.93896484,354.3945313,14.52880859
412,-438.2812312,-248.5936814,104.1894531,14.93896484,354.3945313,14.52880859
413,-183.2812312,-33.59368143,104.1894531,14.93896484,354.3945313,14.52880859
414,-115.5468562,-366.1718064,104.1894531,14.93896484,354.3945313,14.52880859
415,-51.79685621,-204.9218064,104.1894531,14.93896484,354.3945313,14.52880859
416,-83.67185621,-70.54680643,104.1894531,14.93896484,354.3945313,14.52880859
417,-450.2343562,-379.6093064,104.1894531,14.93896484,354.3945313,14.52880859
418,-3.984356212,-3.359306429,104.1894531,14.93896484,354.3945313,14.52880859
419,-418.3593562,-298.9843064,104.1894531,14.93896484,354.3945313,14.52880859
420,-163.3593562,-83.98430643,104.1894531,14.93896484,354.3945313,14.52880859
421,-290.8593562,-191.4843064,104.1894531,14.93896484,354.3945313,14.52880859
422,-354.6093562,-352.7343064,104.1894531,14.93896484,354.3945313,14.52880859
423,-235.0781062,-157.8905564,104.1894531,14.93896484,354.3945313,14.52880859
424,-171.3281062,-426.6405564,104.1894531,14.93896484,354.3945313,14.52880859
425,-139.4531062,-23.51555643,104.1894531,14.93896484,354.3945313,14.52880859
426,-11.95310621,-346.0155564,104.1894531,14.93896484,354.3945313,14.52880859
427,-410.3906062,-10.07805643,104.1894531,14.93896484,354.3945313,14.52880859
428,-314.7656062,-90.70305643,104.1894531,14.93896484,354.3945313,14.52880859
429,-506.0156062,-144.4530564,104.1894531,14.93896484,354.3945313,14.52880859
430,-249.0234187,-72.22649393,104.1894531,14.93896484,354.3945313,14.52880859
431,-376.5234187,-179.7264939,104.1894531,14.93896484,354.3945313,14.52880859
432,-344.6484187,-260.3514939,104.1894531,14.93896484,354.3945313,14.52880859
433,-217.1484187,-367.8514939,104.1894531,14.93896484,354.3945313,14.52880859
434,-472.1484187,-152.8514939,104.1894531,14.93896484,354.3945313,14.52880859
435,-264.9609187,-300.6639939,104.1894531,14.93896484,354.3945313,14.52880859
436,-9.960918712,-85.66399393,104.1894531,14.93896484,354.3945313,14.52880859
437,-488.0859187,-58.78899393,104.1894531,14.93896484,354.3945313,14.52880859
438,-161.3671687,-347.6952439,104.1894531,14.93896484,354.3945313,14.52880859
439,-1.992168712,-428.3202439,104.1894531,14.93896484,354.3945313,14.52880859
440,-320.7421687,-374.5702439,104.1894531,14.93896484,354.3945313,14.52880859
441,-193.2421687,-267.0702439,104.1894531,14.93896484,354.3945313,14.52880859
442,-448.2421687,-52.07024393,104.1894531,14.93896484,354.3945313,14.52880859
443,-336.6796687,-146.1327439,104.1894531,14.93896484,354.3945313,14.52880859
444,-272.9296687,-414.8827439,104.1894531,14.93896484,354.3945313,14.52880859
445,-177.3046687,-119.2577439,104.1894531,14.93896484,354.3945313,14.52880859
446,-304.8046687,-11.75774393,104.1894531,14.93896484,354.3945313,14.52880859
447,-500.0390437,-344.3358689,104.1894531,14.93896484,354.3945313,14.52880859
448,-117.5390437,-236.8358689,104.1894531,14.93896484,354.3945313,14.52880859
449,-80.9325984,-306.7528611,104.1894531,14.93896484,354.3945313,14.52880859
450,-499.2919734,-289.9559861,104.1894531,14.93896484,354.3945313,14.52880859
451,-509.9999812,6.86E-05,117.9394531,15.87646484,341.8945313,38.59130859
452,-254.9999812,-214.9999314,117.9394531,15.87646484,341.8945313,38.59130859
453,-382.4999812,-107.4999314,117.9394531,15.87646484,341.8945313,38.59130859
454,-31.87498121,-403.1249314,117.9394531,15.87646484,341.8945313,38.59130859
455,-95.62498121,-134.3749314,117.9394531,15.87646484,341.8945313,38.59130859
456,-47.81248121,-255.3124314,117.9394531,15.87646484,341.8945313,38.59130859
457,-111.5624812,-94.06243143,117.9394531,15.87646484,341.8945313,38.59130859
458,-390.4687312,-396.4061814,117.9394531,15.87646484,341.8945313,38.59130859
459,-7.968731212,-288.9061814,117.9394531,15.87646484,341.8945313,38.59130859
460,-71.71873121,-20.15618143,117.9394531,15.87646484,341.8945313,38.59130859
461,-406.4062312,-167.9686814,117.9394531,15.87646484,341.8945313,38.59130859
462,-438.2812312,-248.5936814,117.9394531,15.87646484,341.8945313,38.59130859
463,-183.2812312,-33.59368143,117.9394531,15.87646484,341.8945313,38.59130859
464,-115.5468562,-366.1718064,117.9394531,15.87646484,341.8945313,38.59130859
465,-51.79685621,-204.9218064,117.9394531,15.87646484,341.8945313,38.59130859
466,-83.67185621,-70.54680643,117.9394531,15.87646484,341.8945313,38.59130859
467,-450.2343562,-379.6093064,117.9394531,15.87646484,341.8945313,38.59130859
468,-3.984356212,-3.359306429,117.9394531,15.87646484,341.8945313,38.59130859
469,-418.3593562,-298.9843064,117.9394531,15.87646484,341.8945313,38.59130859
470,-163.3593562,-83.98430643,117.9394531,15.87646484,341.8945313,38.59130859
471,-290.8593562,-191.4843064,117.9394531,15.87646484,341.8945313,38.59130859
472,-354.6093562,-352.7343064,117.9394531,15.87646484,341.8945313,38.59130859
473,-235.0781062,-157.8905564,117.9394531,15.87646484,341.8945313,38.59130859
474,-171.3281062,-426.6405564,117.9394531,15.87646484,341.8945313,38.59130859
475,-139.4531062,-23.51555643,117.9394531,15.87646484,341.8945313,38.59130859
476,-11.95310621,-346.0155564,117.9394531,15.87646484,341.8945313,38.59130859
477,-410.3906062,-10.07805643,117.9394531,15.87646484,341.8945313,38.59130859
478,-314.7656062,-90.70305643,117.9394531,15.87646484,341.8945313,38.59130859
479,-506.0156062,-144.4530564,117.9394531,15.87646484,341.8945313,38.59130859
480,-249.0234187,-72.22649393,117.9394531,15.87646484,341.8945313,38.59130859
481,-376.5234187,-179.7264939,117.9394531,15.87646484,341.8945313,38.59130859
482,-344.6484187,-260.3514939,117.9394531,15.87646484,341.8945313,38.59130859
483,-217.1484187,-367.8514939,117.9394531,15.87646484,341.8945313,38.59130859
484,-472.1484187,-152.8514939,117.9394531,15.87646484,341.8945313,38.59130859
485,-264.9609187,-300.6639939,117.9394531,15.87646484,341.8945313,38.59130859
486,-9.960918712,-85.66399393,117.9394531,15.87646484,341.8945313,38.59130859
487,-488.0859187,-58.78899393,117.9394531,15.87646484,341.8945313,38.59130859
488,-161.3671687,-347.6952439,117.9394531,15.87646484,341.8945313,38.59130859
489,-1.992168712,-428.3202439,117.9394531,15.87646484,341.8945313,38.59130859
490,-320.7421687,-374.5702439,117.9394531,15.87646484,341.8945313,38.59130859
491,-193.2421687,-267.0702439,117.9394531,15.87646484,341.8945313,38.59130859
492,-448.2421687,-52.07024393,117.9394531,15.87646484,341.8945313,38.59130859
493,-336.6796687,-146.1327439,117.9394531,15.87646484,341.8945313,38.59130859
494,-272.9296687,-414.8827439,117.9394531,15.87646484,341.8945313,38.59130859
495,-177.3046687,-119.2577439,117.9394531,15.87646484,341.8945313,38.59130859
496,-304.8046687,-11.75774393,117.9394531,15.87646484,341.8945313,38.59130859
497,-500.0390437,-344.3358689,117.9394531,15.87646484,341.8945313,38.59130859
498,-117.5390437,-236.8358689,117.9394531,15.87646484,341.8945313,38.59130859
499,-80.9325984,-306.7528611,117.9394531,15.87646484,341.8945313,38.59130859
500,-499.2919734,-289.9559861,117.9394531,15.87646484,341.8945313,38.59130859
501,-509.9999812,6.86E-05,113.75,7.8125,362.5,29.6875
502,-254.9999812,-214.9999314,104.375,18.59375,406.25,17.65625
503,-382.4999812,-107.4999314,107.8125,14.140625,365.625,13.828125
504,-31.87498121,-403.1249314,110.9375,10.859375,434.375,38.984375
505,-95.62498121,-134.3749314,112.03125,17.0703125,348.4375,31.0546875
506,-47.81248121,-255.3124314,114.84375,6.0546875,432.8125,19.5703125
507,-111.5624812,-94.06243143,105.234375,11.15234375,449.21875,28.18359375
508,-390.4687312,-396.4061814,105.546875,17.48046875,458.59375,44.04296875
509,-7.968731212,-288.9061814,116.953125,14.78515625,400.78125,14.23828125
510,-71.71873121,-20.15618143,105.4394531,10.25146484,366.8945313,42.96630859
511,-406.4062312,-167.9686814,113.75,7.8125,362.5,29.6875
512,-438.2812312,-248.5936814,104.375,18.59375,406.25,17.65625
513,-183.2812312,-33.59368143,107.8125,14.140625,365.625,13.828125
514,-115.5468562,-366.1718064,110.9375,10.859375,434.375,38.984375
515,-51.79685621,-204.9218064,112.03125,17.0703125,348.4375,31.0546875
516,-83.67185621,-70.54680643,114.84375,6.0546875,432.8125,19.5703125
517,-450.2343562,-379.6093064,105.234375,11.15234375,449.21875,28.18359375
518,-3.984356212,-3.359306429,105.546875,17.48046875,458.59375,44.04296875
519,-418.3593562,-298.9843064,116.953125,14.78515625,400.78125,14.23828125
520,-163.3593562,-83.98430643,105.4394531,10.25146484,366.8945313,42.96630859
521,-290.8593562,-191.4843064,113.75,7.8125,362.5,29.6875
522,-354.6093562,-352.7343064,104.375,18.59375,406.25,17.65625
523,-235.0781062,-157.8905564,107.8125,14.140625,365.625,13.828125
524,-171.3281062,-426.6405564,110.9375,10.859375,434.375,38.984375
525,-139.4531062,-23.51555643,112.03125,17.0703125,348.4375,31.0546875
526,-11.95310621,-346.0155564,114.84375,6.0546875,432.8125,19.5703125
527,-410.3906062,-10.07805643,105.234375,11.15234375,449.21875,28.18359375
528,-314.7656062,-90.70305643,105.546875,17.48046875,458.59375,44.04296875
529,-506.0156062,-144.4530564,116.953125,14.78515625,400.78125,14.23828125
530,-249.0234187,-72.22649393,105.4394531,10.25146484,366.8945313,42.96630859
531,-376.5234187,-179.7264939,113.75,7.8125,362.5,29.6875
532,-344.6484187,-260.3514939,104.375,18.59375,406.25,17.65625
533,-217.1484187,-367.8514939,107.8125,14.140625,365.625,13.828125
534,-472.1484187,-152.8514939,110.9375,10.859375,434.375,38.984375
535,-264.9609187,-300.6639939,112.03125,17.0703125,348.4375,31.0546875
536,-9.960918712,-85.66399393,114.84375,6.0546875,432.8125,19.5703125
537,-488.0859187,-58.78899393,105.234375,11.15234375,449.21875,28.18359375
538,-161.3671687,-347.6952439,105.546875,17.48046875,458.59375,44.04296875
539,-1.992168712,-428.3202439,116.953125,14.78515625,400.78125,14.23828125
540,-320.7421687,-374.5702439,105.4394531,10.25146484,366.8945313,42.96630859
541,-193.2421687,-267.0702439,113.75,7.8125,362.5,29.6875
542,-448.2421687,-52.07024393,104.375,18.59375,406.25,17.65625
543,-336.6796687,-146.1327439,107.8125,14.140625,365.625,13.828125
544,-272.9296687,-414.8827439,110.9375,10.859375,434.375,38.984375
545,-177.3046687,-119.2577439,112.03125,17.0703125,348.4375,31.0546875
546,-304.8046687,-11.75774393,114.84375,6.0546875,432.8125,19.5703125
547,-500.0390437,-344.3358689,105.234375,11.15234375,449.21875,28.18359375
548,-117.5390437,-236.8358689,105.546875,17.48046875,458.59375,44.04296875
549,-80.9325984,-306.7528611,116.953125,14.78515625,400.78125,14.23828125
550,-499.2919734,-289.9559861,105.4394531,10.25146484,366.8945313,42.96630859
551,-509.9999812,6.86E-05,113.75,7.8125,362.5,29.6875
552,-254.9999812,-214.9999314,104.375,18.59375,406.25,17.65625
553,-382.4999812,-107.4999314,107.8125,14.140625,365.625,13.828125
554,-31.87498121,-403.1249314,110.9375,10.859375,434.375,38.984375
555,-95.62498121,-134.3749314,112.03125,17.0703125,348.4375,31.0546875
556,-47.81248121,-255.3124314,114.84375,6.0546875,432.8125,19.5703125
557,-111.5624812,-94.06243143,105.234375,11.15234375,449.21875,28.18359375
558,-390.4687312,-396.4061814,105.546875,17.48046875,458.59375,44.04296875
559,-7.968731212,-288.9061814,116.953125,14.78515625,400.78125,14.23828125
560,-71.71873121,-20.15618143,105.4394531,10.25146484,366.8945313,42.96630859
561,-406.4062312,-167.9686814,113.75,7.8125,362.5,29.6875
562,-438.2812312,-248.5936814,104.375,18.59375,406.25,17.65625
563,-183.2812312,-33.59368143,107.8125,14.140625,365.625,13.828125
564,-115.5468562,-366.1718064,110.9375,10.859375,434.375,38.984375
565,-51.79685621,-204.9218064,112.03125,17.0703125,348.4375,31.0546875
566,-83.67185621,-70.54680643,114.84375,6.0546875,432.8125,19.5703125
567,-450.2343562,-379.6093064,105.234375,11.15234375,449.21875,28.18359375
568,-3.984356212,-3.359306429,105.546875,17.48046875,458.59375,44.04296875
569,-418.3593562,-298.9843064,116.953125,14.78515625,400.78125,14.23828125
570,-163.3593562,-83.98430643,105.4394531,10.25146484,366.8945313,42.96630859
571,-290.8593562,-191.4843064,113.75,7.8125,362.5,29.6875
572,-354.6093562,-352.7343064,104.375,18.59375,406.25,17.65625
573,-235.0781062,-157.8905564,107.8125,14.140625,365.625,13.828125
574,-171.3281062,-426.6405564,110.9375,10.859375,434.375,38.984375
575,-139.4531062,-23.51555643,112.03125,17.0703125,348.4375,31.0546875
576,-11.95310621,-346.0155564,114.84375,6.0546875,432.8125,19.5703125
577,-410.3906062,-10.07805643,105.234375,11.15234375,449.21875,28.18359375
578,-314.7656062,-90.70305643,105.546875,17.48046875,458.59375,44.04296875
579,-506.0156062,-144.4530564,116.953125,14.78515625,400.78125,14.23828125
580,-249.0234187,-72.22649393,105.4394531,10.25146484,366.8945313,42.96630859
581,-376.5234187,-179.7264939,113.75,7.8125,362.5,29.6875
582,-344.6484187,-260.3514939,104.375,18.59375,406.25,17.65625
583,-217.1484187,-367.8514939,107.8125,14.140625,365.625,13.828125
584,-472.1484187,-152.8514939,110.9375,10.859375,434.375,38.984375
585,-264.9609187,-300.6639939,112.03125,17.0703125,348.4375,31.0546875
586,-9.960918712,-85.66399393,114.84375,6.0546875,432.8125,19.5703125
587,-488.0859187,-58.78899393,105.234375,11.15234375,449.21875,28.18359375
588,-161.3671687,-347.6952439,105.546875,17.48046875,458.59375,44.04296875
589,-1.992168712,-428.3202439,116.953125,14.78515625,400.78125,14.23828125
590,-320.7421687,-374.5702439,105.4394531,10.25146484,366.8945313,42.96630859
591,-193.2421687,-267.0702439,113.75,7.8125,362.5,29.6875
592,-448.2421687,-52.07024393,104.375,18.59375,406.25,17.65625
593,-336.6796687,-146.1327439,107.8125,14.140625,365.625,13.828125
594,-272.9296687,-414.8827439,110.9375,10.859375,434.375,38.984375
595,-177.3046687,-119.2577439,112.03125,17.0703125,348.4375,31.0546875
596,-304.8046687,-11.75774393,114.84375,6.0546875,432.8125,19.5703125
597,-500.0390437,-344.3358689,105.234375,11.15234375,449.21875,28.18359375
598,-117.5390437,-236.8358689,105.546875,17.48046875,458.59375,44.04296875
599,-80.9325984,-306.7528611,116.953125,14.78515625,400.78125,14.23828125
600,-499.2919734,-289.9559861,105.4394531,10.25146484,366.8945313,42.96630859
601,-509.9999812,6.86E-05,113.75,7.8125,362.5,29.6875
602,-254.9999812,-214.9999314,104.375,18.59375,406.25,17.65625
603,-382.4999812,-107.4999314,107.8125,14.140625,365.625,13.828125
604,-31.87498121,-403.1249314,110.9375,10.859375,434.375,38.984375
605,-95.62498121,-134.3749314,112.03125,17.0703125,348.4375,31.0546875
606,-47.81248121,-255.3124314,114.84375,6.0546875,432.8125,19.5703125
607,-111.5624812,-94.06243143,105.234375,11.15234375,449.21875,28.18359375
608,-390.4687312,-396.4061814,105.546875,17.48046875,458.59375,44.04296875
609,-7.968731212,-288.9061814,116.953125,14.78515625,400.78125,14.23828125
610,-71.71873121,-20.15618143,105.4394531,10.25146484,366.8945313,42.96630859
611,-406.4062312,-167.9686814,113.75,7.8125,362.5,29.6875
612,-438.2812312,-248.5936814,104.375,18.59375,406.25,17.65625
613,-183.2812312,-33.59368143,107.8125,14.140625,365.625,13.828125
614,-115.5468562,-366.1718064,110.9375,10.859375,434.375,38.984375
615,-51.79685621,-204.9218064,112.03125,17.0703125,348.4375,31.0546875
616,-83.67185621,-70.54680643,114.84375,6.0546875,432.8125,19.5703125
617,-450.2343562,-379.6093064,105.234375,11.15234375,449.21875,28.18359375
618,-3.984356212,-3.359306429,105.546875,17.48046875,458.59375,44.04296875
619,-418.3593562,-298.9843064,116.953125,14.78515625,400.78125,14.23828125
620,-163.3593562,-83.98430643,105.4394531,10.25146484,366.8945313,42.96630859
621,-290.8593562,-191.4843064,113.75,7.8125,362.5,29.6875
622,-354.6093562,-352.7343064,104.375,18.59375,406.25,17.65625
623,-235.0781062,-157.8905564,107.8125,14.140625,365.625,13.828125
624,-171.3281062,-426.6405564,110.9375,10.859375,434.375,38.984375
625,-139.4531062,-23.51555643,112.03125,17.0703125,348.4375,31.0546875
626,-11.95310621,-346.0155564,114.84375,6.0546875,432.8125,19.5703125
627,-410.3906062,-10.07805643,105.234375,11.15234375,449.21875,28.18359375
628,-314.7656062,-90.70305643,105.546875,17.48046875,458.59375,44.04296875
629,-506.0156062,-144.4530564,116.953125,14.78515625,400.78125,14.23828125
630,-249.0234187,-72.22649393,105.4394531,10.25146484,366.8945313,42.96630859
631,-376.5234187,-179.7264939,113.75,7.8125,362.5,29.6875
632,-344.6484187,-260.3514939,104.375,18.59375,406.25,17.65625
633,-217.1484187,-367.8514939,107.8125,14.140625,365.625,13.828125
634,-472.1484187,-152.8514939,110.9375,10.859375,434.375,38.984375
635,-264.9609187,-300.6639939,112.03125,17.0703125,348.4375,31.0546875
636,-9.960918712,-85.66399393,114.84375,6.0546875,432.8125,19.5703125
637,-488.0859187,-58.78899393,105.234375,11.15234375,449.21875,28.18359375
638,-161.3671687,-347.6952439,105.546875,17.48046875,458.59375,44.04296875
639,-1.992168712,-428.3202439,116.953125,14.78515625,400.78125,14.23828125
640,-320.7421687,-374.5702439,105.4394531,10.25146484,366.8945313,42.96630859
641,-193.2421687,-267.0702439,113.75,7.8125,362.5,29.6875
642,-448.2421687,-52.07024393,104.375,18.59375,406.25,17.65625
643,-336.6796687,-146.1327439,107.8125,14.140625,365.625,13.828125
644,-272.9296687,-414.8827439,110.9375,10.859375,434.375,38.984375
645,-177.3046687,-119.2577439,112.03125,17.0703125,348.4375,31.0546875
646,-304.8046687,-11.75774393,114.84375,6.0546875,432.8125,19.5703125
647,-500.0390437,-344.3358689,105.234375,11.15234375,449.21875,28.18359375
648,-117.5390437,-236.8358689,105.546875,17.48046875,458.59375,44.04296875
649,-80.9325984,-306.7528611,116.953125,14.78515625,400.78125,14.23828125
650,-499.2919734,-289.9559861,105.4394531,10.25146484,366.8945313,42.96630859
651,-509.9999812,6.86E-05,113.75,7.8125,362.5,29.6875
652,-254.9999812,-214.9999314,104.375,18.59375,406.25,17.65625
653,-382.4999812,-107.4999314,107.8125,14.140625,365.625,13.828125
654,-31.87498121,-403.1249314,110.9375,10.859375,434.375,38.984375
655,-95.62498121,-134.3749314,112.03125,17.0703125,348.4375,31.0546875
656,-47.81248121,-255.3124314,114.84375,6.0546875,432.8125,19.5703125
657,-111.5624812,-94.06243143,105.234375,11.15234375,449.21875,28.18359375
658,-390.4687312,-396.4061814,105.546875,17.48046875,458.59375,44.04296875
659,-7.968731212,-288.9061814,116.953125,14.78515625,400.78125,14.23828125
660,-71.71873121,-20.15618143,105.4394531,10.25146484,366.8945313,42.96630859
661,-406.4062312,-167.9686814,113.75,7.8125,362.5,29.6875
662,-438.2812312,-248.5936814,104.375,18.59375,406.25,17.65625
663,-183.2812312,-33.59368143,107.8125,14.140625,365.625,13.828125
664,-115.5468562,-366.1718064,110.9375,10.859375,434.375,38.984375
665,-51.79685621,-204.9218064,112.03125,17.0703125,348.4375,31.0546875
666,-83.67185621,-70.54680643,114.84375,6.0546875,432.8125,19.5703125
667,-450.2343562,-379.6093064,105.234375,11.15234375,449.21875,28.18359375
668,-3.984356212,-3.359306429,105.546875,17.48046875,458.59375,44.04296875
669,-418.3593562,-298.9843064,116.953125,14.78515625,400.78125,14.23828125
670,-163.3593562,-83.98430643,105.4394531,10.25146484,366.8945313,42.96630859
671,-290.8593562,-191.4843064,113.75,7.8125,362.5,29.6875
672,-354.6093562,-352.7343064,104.375,18.59375,406.25,17.65625
673,-235.0781062,-157.8905564,107.8125,14.140625,365.625,13.828125
674,-171.3281062,-426.6405564,110.9375,10.859375,434.375,38.984375
675,-139.4531062,-23.51555643,112.03125,17.0703125,348.4375,31.0546875
676,-11.95310621,-346.0155564,114.84375,6.0546875,432.8125,19.5703125
677,-410.3906062,-10.07805643,105.234375,11.15234375,449.21875,28.18359375
678,-314.7656062,-90.70305643,105.546875,17.48046875,458.59375,44.04296875
679,-506.0156062,-144.4530564,116.953125,14.78515625,400.78125,14.23828125
680,-249.0234187,-72.22649393,105.4394531,10.25146484,366.8945313,42.96630859
681,-376.5234187,-179.7264939,113.75,7.8125,362.5,29.6875
682,-344.6484187,-260.3514939,104.375,18.59375,406.25,17.65625
683,-217.1484187,-367.8514939,107.8125,14.140625,365.625,13.828125
684,-472.1484187,-152.8514939,110.9375,10.859375,434.375,38.984375
685,-264.9609187,-300.6639939,112.03125,17.0703125,348.4375,31.0546875
686,-9.960918712,-85.66399393,114.84375,6.0546875,432.8125,19.5703125
687,-488.0859187,-58.78899393,105.234375,11.15234375,449.21875,28.18359375
688,-161.3671687,-347.6952439,105.546875,17.48046875,458.59375,44.04296875
689,-1.992168712,-428.3202439,116.953125,14.78515625,400.78125,14.23828125
690,-320.7421687,-374.5702439,105.4394531,10.25146484,366.8945313,42.96630859
691,-193.2421687,-267.0702439,113.75,7.8125,362.5,29.6875
692,-448.2421687,-52.07024393,104.375,18.59375,406.25,17.65625
693,-336.6796687,-146.1327439,107.8125,14.140625,365.625,13.828125
694,-272.9296687,-414.8827439,110.9375,10.859375,434.375,38.984375
695,-177.3046687,-119.2577439,112.03125,17.0703125,348.4375,31.0546875
696,-304.8046687,-11.75774393,114.84375,6.0546875,432.8125,19.5703125
697,-500.0390437,-344.3358689,105.234375,11.15234375,449.21875,28.18359375
698,-117.5390437,-236.8358689,105.546875,17.48046875,458.59375,44.04296875
699,-80.9325984,-306.7528611,116.953125,14.78515625,400.78125,14.23828125
700,-499.2919734,-289.9559861,105.4394531,10.25146484,366.8945313,42.96630859
701,-509.9999812,6.86E-05,113.75,7.8125,362.5,29.6875
702,-254.9999812,-214.9999314,104.375,18.59375,406.25,17.65625
703,-382.4999812,-107.4999314,107.8125,14.140625,365.625,13.828125
704,-31.87498121,-403.1249314,110.9375,10.859375,434.375,38.984375
705,-95.62498121,-134.3749314,112.03125,17.0703125,348.4375,31.0546875
706,-47.81248121,-255.3124314,114.84375,6.0546875,432.8125,19.5703125
707,-111.5624812,-94.06243143,105.234375,11.15234375,449.21875,28.18359375
708,-390.4687312,-396.4061814,105.546875,17.48046875,458.59375,44.04296875
709,-7.968731212,-288.9061814,116.953125,14.78515625,400.78125,14.23828125
710,-71.71873121,-20.15618143,105.4394531,10.25146484,366.8945313,42.96630859
711,-406.4062312,-167.9686814,113.75,7.8125,362.5,29.6875
712,-438.2812312,-248.5936814,104.375,18.59375,406.25,17.65625
713,-183.2812312,-33.59368143,107.8125,14.140625,365.625,13.828125
714,-115.5468562,-366.1718064,110.9375,10.859375,434.375,38.984375
715,-51.79685621,-204.9218064,112.03125,17.0703125,348.4375,31.0546875
716,-83.67185621,-70.54680643,114.84375,6.0546875,432.8125,19.5703125
717,-450.2343562,-379.6093064,105.234375,11.15234375,449.21875,28.18359375
718,-3.984356212,-3.359306429,105.546875,17.48046875,458.59375,44.04296875
719,-418.3593562,-298.9843064,116.953125,14.78515625,400.78125,14.23828125
720,-163.3593562,-83.98430643,105.4394531,10.25146484,366.8945313,42.96630859
721,-290.8593562,-191.4843064,113.75,7.8125,362.5,29.6875
722,-354.6093562,-352.7343064,104.375,18.59375,406.25,17.65625
723,-235.0781062,-157.8905564,107.8125,14.140625,365.625,13.828125
724,-171.3281062,-426.6405564,110.9375,10.859375,434.375,38.984375
725,-139.4531062,-23.51555643,112.03125,17.0703125,348.4375,31.0546875
726,-11.95310621,-346.0155564,114.84375,6.0546875,432.8125,19.5703125
727,-410.3906062,-10.07805643,105.234375,11.15234375,449.21875,28.18359375
728,-314.7656062,-90.70305643,105.546875,17.48046875,458.59375,44.04296875
729,-506.0156062,-144.4530564,116.953125,14.78515625,400.78125,14.23828125
730,-249.0234187,-72.22649393,105.4394531,10.25146484,366.8945313,42.96630859
731,-376.5234187,-179.7264939,113.75,7.8125,362.5,29.6875
732,-344.6484187,-260.3514939,104.375,18.59375,406.25,17.65625
733,-217.1484187,-367.8514939,107.8125,14.140625,365.625,13.828125
734,-472.1484187,-152.8514939,110.9375,10.859375,434.375,38.984375
735,-264.9609187,-300.6639939,112.03125,17.0703125,348.4375,31.0546875
736,-9.960918712,-85.66399393,114.84375,6.0546875,432.8125,19.5703125
737,-488.0859187,-58.78899393,105.234375,11.15234375,449.21875,28.18359375
738,-161.3671687,-347.6952439,105.546875,17.48046875,458.59375,44.04296875
739,-1.992168712,-428.3202439,116.953125,14.78515625,400.78125,14.23828125
740,-320.7421687,-374.5702439,105.4394531,10.25146484,366.8945313,42.96630859
741,-193.2421687,-267.0702439,113.75,7.8125,362.5,29.6875
742,-448.2421687,-52.07024393,104.375,18.59375,406.25,17.65625
743,-336.6796687,-146.1327439,107.8125,14.140625,365.625,13.828125
744,-272.9296687,-414.8827439,110.9375,10.859375,434.375,38.984375
745,-177.3046687,-119.2577439,112.03125,17.0703125,348.4375,31.0546875
746,-304.8046687,-11.75774393,114.84375,6.0546875,432.8125,19.5703125
747,-500.0390437,-344.3358689,105.234375,11.15234375,449.21875,28.18359375
748,-117.5390437,-236.8358689,105.546875,17.48046875,458.59375,44.04296875
749,-80.9325984,-306.7528611,116.953125,14.78515625,400.78125,14.23828125
750,-499.2919734,-289.9559861,105.4394531,10.25146484,366.8945313,42.96630859
751,-509.9999812,6.86E-05,113.75,7.8125,362.5,29.6875
752,-254.9999812,-214.9999314,104.375,18.59375,406.25,17.65625
753,-382.4999812,-107.4999314,107.8125,14.140625,365.625,13.828125
754,-31.87498121,-403.1249314,110.9375,10.859375,434.375,38.984375
755,-95.62498121,-134.3749314,112.03125,17.0703125,348.4375,31.0546875
756,-47.81248121,-255.3124314,114.84375,6.0546875,432.8125,19.5703125
757,-111.5624812,-94.06243143,105.234375,11.15234375,449.21875,28.18359375
758,-390.4687312,-396.4061814,105.546875,17.48046875,458.59375,44.04296875
759,-7.968731212,-288.9061814,116.953125,14.78515625,400.78125,14.23828125
