Run_Number,Indentor X Position,Indentor Y Position,Stiffener Rib Angle,Stiffener Rib Height,Stiffener Rib Position,Stiffener Rib Width
405,313.1484723,19.77300736,104.1894531,14.93896484,354.3945313,14.52880859
406,360.9609723,-101.1644926,104.1894531,14.93896484,354.3945313,14.52880859
407,297.2109723,60.08550736,104.1894531,14.93896484,354.3945313,14.52880859
408,18.30472227,-242.2582426,104.1894531,14.93896484,354.3945313,14.52880859
409,400.8047223,-134.7582426,104.1894531,14.93896484,354.3945313,14.52880859
410,337.0547223,133.9917574,104.1894531,14.93896484,354.3945313,14.52880859
411,2.367222272,-13.82074264,104.1894531,14.93896484,354.3945313,14.52880859
412,-29.50777773,-94.44574264,104.1894531,14.93896484,354.3945313,14.52880859
413,225.4922223,120.5542574,104.1894531,14.93896484,354.3945313,14.52880859
414,293.2265973,-212.0238676,104.1894531,14.93896484,354.3945313,14.52880859
415,356.9765973,-50.77386764,104.1894531,14.93896484,354.3945313,14.52880859
416,325.1015973,83.60113236,104.1894531,14.93896484,354.3945313,14.52880859
417,-41.46090273,-225.4613676,104.1894531,14.93896484,354.3945313,14.52880859
418,404.7890973,150.7886324,104.1894531,14.93896484,354.3945313,14.52880859
419,-9.585902728,-144.8363676,104.1894531,14.93896484,354.3945313,14.52880859
420,245.4140973,70.16363236,104.1894531,14.93896484,354.3945313,14.52880859
421,117.9140973,-37.33636764,104.1894531,14.93896484,354.3945313,14.52880859
422,54.16409727,-198.5863676,104.1894531,14.93896484,354.3945313,14.52880859
423,173.6953473,-3.742617645,104.1894531,14.93896484,354.3945313,14.52880859
424,237.4453473,-272.4926176,104.1894531,14.93896484,354.3945313,14.52880859
425,269.3203473,130.6323824,104.1894531,14.93896484,354.3945313,14.52880859
426,396.8203473,-191.8676176,104.1894531,14.93896484,354.3945313,14.52880859
427,-1.617152728,144.0698824,104.1894531,14.93896484,354.3945313,14.52880859
428,94.00784727,63.44488236,104.1894531,14.93896484,354.3945313,14.52880859
429,-97.24215273,9.694882355,104.1894531,14.93896484,354.3945313,14.52880859
430,159.7500348,81.92144486,104.1894531,14.93896484,354.3945313,14.52880859
431,32.25003477,-25.57855514,104.1894531,14.93896484,354.3945313,14.52880859
432,64.12503477,-106.2035551,104.1894531,14.93896484,354.3945313,14.52880859
433,191.6250348,-213.7035551,104.1894531,14.93896484,354.3945313,14.52880859
434,-63.37496523,1.296444855,104.1894531,14.93896484,354.3945313,14.52880859
435,143.8125348,-146.5160551,104.1894531,14.93896484,354.3945313,14.52880859
436,398.8125348,68.48394486,104.1894531,14.93896484,354.3945313,14.52880859
437,-79.31246523,95.35894486,104.1894531,14.93896484,354.3945313,14.52880859
438,247.4062848,-193.5473051,104.1894531,14.93896484,354.3945313,14.52880859
439,406.7812848,-274.1723051,104.1894531,14.93896484,354.3945313,14.52880859
440,88.03128477,-220.4223051,104.1894531,14.93896484,354.3945313,14.52880859
441,215.5312848,-112.9223051,104.1894531,14.93896484,354.3945313,14.52880859
442,-39.46871523,102.0776949,104.1894531,14.93896484,354.3945313,14.52880859
443,72.09378477,8.015194855,104.1894531,14.93896484,354.3945313,14.52880859
444,135.8437848,-260.7348051,104.1894531,14.93896484,354.3945313,14.52880859
445,231.4687848,34.89019486,104.1894531,14.93896484,354.3945313,14.52880859
446,103.9687848,142.3901949,104.1894531,14.93896484,354.3945313,14.52880859
447,-91.26559023,-190.1879301,104.1894531,14.93896484,354.3945313,14.52880859
448,291.2344098,-82.68793014,104.1894531,14.93896484,354.3945313,14.52880859
449,327.8408551,-152.6049223,104.1894531,14.93896484,354.3945313,14.52880859
450,-90.51851992,-135.8080473,104.1894531,14.93896484,354.3945313,14.52880859
451,-101.2265277,154.1480074,117.9394531,15.87646484,341.8945313,38.59130859
452,153.7734723,-60.85199264,117.9394531,15.87646484,341.8945313,38.59130859
453,26.27347227,46.64800736,117.9394531,15.87646484,341.8945313,38.59130859
454,376.8984723,-248.9769926,117.9394531,15.87646484,341.8945313,38.59130859
455,313.1484723,19.77300736,117.9394531,15.87646484,341.8945313,38.59130859
456,360.9609723,-101.1644926,117.9394531,15.87646484,341.8945313,38.59130859
457,297.2109723,60.08550736,117.9394531,15.87646484,341.8945313,38.59130859
458,18.30472227,-242.2582426,117.9394531,15.87646484,341.8945313,38.59130859
459,400.8047223,-134.7582426,117.9394531,15.87646484,341.8945313,38.59130859
460,337.0547223,133.9917574,117.9394531,15.87646484,341.8945313,38.59130859
461,2.367222272,-13.82074264,117.9394531,15.87646484,341.8945313,38.59130859
462,-29.50777773,-94.44574264,117.9394531,15.87646484,341.8945313,38.59130859
463,225.4922223,120.5542574,117.9394531,15.87646484,341.8945313,38.59130859
464,293.2265973,-212.0238676,117.9394531,15.87646484,341.8945313,38.59130859
465,356.9765973,-50.77386764,117.9394531,15.87646484,341.8945313,38.59130859
466,325.1015973,83.60113236,117.9394531,15.87646484,341.8945313,38.59130859
467,-41.46090273,-225.4613676,117.9394531,15.87646484,341.8945313,38.59130859
468,404.7890973,150.7886324,117.9394531,15.87646484,341.8945313,38.59130859
469,-9.585902728,-144.8363676,117.9394531,15.87646484,341.8945313,38.59130859
470,245.4140973,70.16363236,117.9394531,15.87646484,341.8945313,38.59130859
471,117.9140973,-37.33636764,117.9394531,15.87646484,341.8945313,38.59130859
472,54.16409727,-198.5863676,117.9394531,15.87646484,341.8945313,38.59130859
473,173.6953473,-3.742617645,117.9394531,15.87646484,341.8945313,38.59130859
474,237.4453473,-272.4926176,117.9394531,15.87646484,341.8945313,38.59130859
475,269.3203473,130.6323824,117.9394531,15.87646484,341.8945313,38.59130859
476,396.8203473,-191.8676176,117.9394531,15.87646484,341.8945313,38.59130859
477,-1.617152728,144.0698824,117.9394531,15.87646484,341.8945313,38.59130859
478,94.00784727,63.44488236,117.9394531,15.87646484,341.8945313,38.59130859
479,-97.24215273,9.694882355,117.9394531,15.87646484,341.8945313,38.59130859
480,159.7500348,81.92144486,117.9394531,15.87646484,341.8945313,38.59130859
481,32.25003477,-25.57855514,117.9394531,15.87646484,341.8945313,38.59130859
482,64.12503477,-106.2035551,117.9394531,15.87646484,341.8945313,38.59130859
483,191.6250348,-213.7035551,117.9394531,15.87646484,341.8945313,38.59130859
484,-63.37496523,1.296444855,117.9394531,15.87646484,341.8945313,38.59130859
485,143.8125348,-146.5160551,117.9394531,15.87646484,341.8945313,38.59130859
486,398.8125348,68.48394486,117.9394531,15.87646484,341.8945313,38.59130859
487,-79.31246523,95.35894486,117.9394531,15.87646484,341.8945313,38.59130859
488,247.4062848,-193.5473051,117.9394531,15.87646484,341.8945313,38.59130859
489,406.7812848,-274.1723051,117.9394531,15.87646484,341.8945313,38.59130859
490,88.03128477,-220.4223051,117.9394531,15.87646484,341.8945313,38.59130859
491,215.5312848,-112.9223051,117.9394531,15.87646484,341.8945313,38.59130859
492,-39.46871523,102.0776949,117.9394531,15.87646484,341.8945313,38.59130859
493,72.09378477,8.015194855,117.9394531,15.87646484,341.8945313,38.59130859
494,135.8437848,-260.7348051,117.9394531,15.87646484,341.8945313,38.59130859
495,231.4687848,34.89019486,117.9394531,15.87646484,341.8945313,38.59130859
496,103.9687848,142.3901949,117.9394531,15.87646484,341.8945313,38.59130859
497,-91.26559023,-190.1879301,117.9394531,15.87646484,341.8945313,38.59130859
498,291.2344098,-82.68793014,117.9394531,15.87646484,341.8945313,38.59130859
499,327.8408551,-152.6049223,117.9394531,15.87646484,341.8945313,38.59130859
500,-90.51851992,-135.8080473,117.9394531,15.87646484,341.8945313,38.59130859
501,-101.2265277,154.1480074,113.75,7.8125,362.5,29.6875
502,153.7734723,-60.85199264,104.375,18.59375,406.25,17.65625
503,26.27347227,46.64800736,107.8125,14.140625,365.625,13.828125
504,376.8984723,-248.9769926,110.9375,10.859375,434.375,38.984375
505,313.1484723,19.77300736,112.03125,17.0703125,348.4375,31.0546875
506,360.9609723,-101.1644926,114.84375,6.0546875,432.8125,19.5703125
507,297.2109723,60.08550736,105.234375,11.15234375,449.21875,28.18359375
508,18.30472227,-242.2582426,105.546875,17.48046875,458.59375,44.04296875
509,400.8047223,-134.7582426,116.953125,14.78515625,400.78125,14.23828125
510,337.0547223,133.9917574,105.4394531,10.25146484,366.8945313,42.96630859
511,2.367222272,-13.82074264,113.75,7.8125,362.5,29.6875
512,-29.50777773,-94.44574264,104.375,18.59375,406.25,17.65625
513,225.4922223,120.5542574,107.8125,14.140625,365.625,13.828125
514,293.2265973,-212.0238676,110.9375,10.859375,434.375,38.984375
515,356.9765973,-50.77386764,112.03125,17.0703125,348.4375,31.0546875
516,325.1015973,83.60113236,114.84375,6.0546875,432.8125,19.5703125
517,-41.46090273,-225.4613676,105.234375,11.15234375,449.21875,28.18359375
518,404.7890973,150.7886324,105.546875,17.48046875,458.59375,44.04296875
519,-9.585902728,-144.8363676,116.953125,14.78515625,400.78125,14.23828125
520,245.4140973,70.16363236,105.4394531,10.25146484,366.8945313,42.96630859
521,117.9140973,-37.33636764,113.75,7.8125,362.5,29.6875
522,54.16409727,-198.5863676,104.375,18.59375,406.25,17.65625
523,173.6953473,-3.742617645,107.8125,14.140625,365.625,13.828125
524,237.4453473,-272.4926176,110.9375,10.859375,434.375,38.984375
525,269.3203473,130.6323824,112.03125,17.0703125,348.4375,31.0546875
526,396.8203473,-191.8676176,114.84375,6.0546875,432.8125,19.5703125
527,-1.617152728,144.0698824,105.234375,11.15234375,449.21875,28.18359375
528,94.00784727,63.44488236,105.546875,17.48046875,458.59375,44.04296875
529,-97.24215273,9.694882355,116.953125,14.78515625,400.78125,14.23828125
530,159.7500348,81.92144486,105.4394531,10.25146484,366.8945313,42.96630859
531,32.25003477,-25.57855514,113.75,7.8125,362.5,29.6875
532,64.12503477,-106.2035551,104.375,18.59375,406.25,17.65625
533,191.6250348,-213.7035551,107.8125,14.140625,365.625,13.828125
534,-63.37496523,1.296444855,110.9375,10.859375,434.375,38.984375
535,143.8125348,-146.5160551,112.03125,17.0703125,348.4375,31.0546875
536,398.8125348,68.48394486,114.84375,6.0546875,432.8125,19.5703125
537,-79.31246523,95.35894486,105.234375,11.15234375,449.21875,28.18359375
538,247.4062848,-193.5473051,105.546875,17.48046875,458.59375,44.04296875
539,406.7812848,-274.1723051,116.953125,14.78515625,400.78125,14.23828125
540,88.03128477,-220.4223051,105.4394531,10.25146484,366.8945313,42.96630859
541,215.5312848,-112.9223051,113.75,7.8125,362.5,29.6875
542,-39.46871523,102.0776949,104.375,18.59375,406.25,17.65625
543,72.09378477,8.015194855,107.8125,14.140625,365.625,13.828125
544,135.8437848,-260.7348051,110.9375,10.859375,434.375,38.984375
545,231.4687848,34.89019486,112.03125,17.0703125,348.4375,31.0546875
546,103.9687848,142.3901949,114.84375,6.0546875,432.8125,19.5703125
547,-91.26559023,-190.1879301,105.234375,11.15234375,449.21875,28.18359375
548,291.2344098,-82.68793014,105.546875,17.48046875,458.59375,44.04296875
549,327.8408551,-152.6049223,116.953125,14.78515625,400.78125,14.23828125
550,-90.51851992,-135.8080473,105.4394531,10.25146484,366.8945313,42.96630859
551,-101.2265277,154.1480074,113.75,7.8125,362.5,29.6875
552,153.7734723,-60.85199264,104.375,18.59375,406.25,17.65625
553,26.27347227,46.64800736,107.8125,14.140625,365.625,13.828125
554,376.8984723,-248.9769926,110.9375,10.859375,434.375,38.984375
555,313.1484723,19.77300736,112.03125,17.0703125,348.4375,31.0546875
556,360.9609723,-101.1644926,114.84375,6.0546875,432.8125,19.5703125
557,297.2109723,60.08550736,105.234375,11.15234375,449.21875,28.18359375
558,18.30472227,-242.2582426,105.546875,17.48046875,458.59375,44.04296875
559,400.8047223,-134.7582426,116.953125,14.78515625,400.78125,14.23828125
560,337.0547223,133.9917574,105.4394531,10.25146484,366.8945313,42.96630859
561,2.367222272,-13.82074264,113.75,7.8125,362.5,29.6875
562,-29.50777773,-94.44574264,104.375,18.59375,406.25,17.65625
563,225.4922223,120.5542574,107.8125,14.140625,365.625,13.828125
564,293.2265973,-212.0238676,110.9375,10.859375,434.375,38.984375
565,356.9765973,-50.77386764,112.03125,17.0703125,348.4375,31.0546875
566,325.1015973,83.60113236,114.84375,6.0546875,432.8125,19.5703125
567,-41.46090273,-225.4613676,105.234375,11.15234375,449.21875,28.18359375
568,404.7890973,150.7886324,105.546875,17.48046875,458.59375,44.04296875
569,-9.585902728,-144.8363676,116.953125,14.78515625,400.78125,14.23828125
570,245.4140973,70.16363236,105.4394531,10.25146484,366.8945313,42.96630859
571,117.9140973,-37.33636764,113.75,7.8125,362.5,29.6875
572,54.16409727,-198.5863676,104.375,18.59375,406.25,17.65625
573,173.6953473,-3.742617645,107.8125,14.140625,365.625,13.828125
574,237.4453473,-272.4926176,110.9375,10.859375,434.375,38.984375
575,269.3203473,130.6323824,112.03125,17.0703125,348.4375,31.0546875
576,396.8203473,-191.8676176,114.84375,6.0546875,432.8125,19.5703125
577,-1.617152728,144.0698824,105.234375,11.15234375,449.21875,28.18359375
578,94.00784727,63.44488236,105.546875,17.48046875,458.59375,44.04296875
579,-97.24215273,9.694882355,116.953125,14.78515625,400.78125,14.23828125
580,159.7500348,81.92144486,105.4394531,10.25146484,366.8945313,42.96630859
581,32.25003477,-25.57855514,113.75,7.8125,362.5,29.6875
582,64.12503477,-106.2035551,104.375,18.59375,406.25,17.65625
583,191.6250348,-213.7035551,107.8125,14.140625,365.625,13.828125
584,-63.37496523,1.296444855,110.9375,10.859375,434.375,38.984375
585,143.8125348,-146.5160551,112.03125,17.0703125,348.4375,31.0546875
586,398.8125348,68.48394486,114.84375,6.0546875,432.8125,19.5703125
587,-79.31246523,95.35894486,105.234375,11.15234375,449.21875,28.18359375
588,247.4062848,-193.5473051,105.546875,17.48046875,458.59375,44.04296875
589,406.7812848,-274.1723051,116.953125,14.78515625,400.78125,14.23828125
590,88.03128477,-220.4223051,105.4394531,10.25146484,366.8945313,42.96630859
591,215.5312848,-112.9223051,113.75,7.8125,362.5,29.6875
592,-39.46871523,102.0776949,104.375,18.59375,406.25,17.65625
593,72.09378477,8.015194855,107.8125,14.140625,365.625,13.828125
594,135.8437848,-260.7348051,110.9375,10.859375,434.375,38.984375
595,231.4687848,34.89019486,112.03125,17.0703125,348.4375,31.0546875
596,103.9687848,142.3901949,114.84375,6.0546875,432.8125,19.5703125
597,-91.26559023,-190.1879301,105.234375,11.15234375,449.21875,28.18359375
598,291.2344098,-82.68793014,105.546875,17.48046875,458.59375,44.04296875
599,327.8408551,-152.6049223,116.953125,14.78515625,400.78125,14.23828125
600,-90.51851992,-135.8080473,105.4394531,10.25146484,366.8945313,42.96630859
601,-101.2265277,154.1480074,113.75,7.8125,362.5,29.6875
602,153.7734723,-60.85199264,104.375,18.59375,406.25,17.65625
603,26.27347227,46.64800736,107.8125,14.140625,365.625,13.828125
604,376.8984723,-248.9769926,110.9375,10.859375,434.375,38.984375
605,313.1484723,19.77300736,112.03125,17.0703125,348.4375,31.0546875
606,360.9609723,-101.1644926,114.84375,6.0546875,432.8125,19.5703125
607,297.2109723,60.08550736,105.234375,11.15234375,449.21875,28.18359375
608,18.30472227,-242.2582426,105.546875,17.48046875,458.59375,44.04296875
609,400.8047223,-134.7582426,116.953125,14.78515625,400.78125,14.23828125
610,337.0547223,133.9917574,105.4394531,10.25146484,366.8945313,42.96630859
611,2.367222272,-13.82074264,113.75,7.8125,362.5,29.6875
612,-29.50777773,-94.44574264,104.375,18.59375,406.25,17.65625
613,225.4922223,120.5542574,107.8125,14.140625,365.625,13.828125
614,293.2265973,-212.0238676,110.9375,10.859375,434.375,38.984375
615,356.9765973,-50.77386764,112.03125,17.0703125,348.4375,31.0546875
616,325.1015973,83.60113236,114.84375,6.0546875,432.8125,19.5703125
617,-41.46090273,-225.4613676,105.234375,11.15234375,449.21875,28.18359375
618,404.7890973,150.7886324,105.546875,17.48046875,458.59375,44.04296875
619,-9.585902728,-144.8363676,116.953125,14.78515625,400.78125,14.23828125
620,245.4140973,70.16363236,105.4394531,10.25146484,366.8945313,42.96630859
621,117.9140973,-37.33636764,113.75,7.8125,362.5,29.6875
622,54.16409727,-198.5863676,104.375,18.59375,406.25,17.65625
623,173.6953473,-3.742617645,107.8125,14.140625,365.625,13.828125
624,237.4453473,-272.4926176,110.9375,10.859375,434.375,38.984375
625,269.3203473,130.6323824,112.03125,17.0703125,348.4375,31.0546875
626,396.8203473,-191.8676176,114.84375,6.0546875,432.8125,19.5703125
627,-1.617152728,144.0698824,105.234375,11.15234375,449.21875,28.18359375
628,94.00784727,63.44488236,105.546875,17.48046875,458.59375,44.04296875
629,-97.24215273,9.694882355,116.953125,14.78515625,400.78125,14.23828125
630,159.7500348,81.92144486,105.4394531,10.25146484,366.8945313,42.96630859
631,32.25003477,-25.57855514,113.75,7.8125,362.5,29.6875
632,64.12503477,-106.2035551,104.375,18.59375,406.25,17.65625
633,191.6250348,-213.7035551,107.8125,14.140625,365.625,13.828125
634,-63.37496523,1.296444855,110.9375,10.859375,434.375,38.984375
635,143.8125348,-146.5160551,112.03125,17.0703125,348.4375,31.0546875
636,398.8125348,68.48394486,114.84375,6.0546875,432.8125,19.5703125
637,-79.31246523,95.35894486,105.234375,11.15234375,449.21875,28.18359375
638,247.4062848,-193.5473051,105.546875,17.48046875,458.59375,44.04296875
639,406.7812848,-274.1723051,116.953125,14.78515625,400.78125,14.23828125
640,88.03128477,-220.4223051,105.4394531,10.25146484,366.8945313,42.96630859
641,215.5312848,-112.9223051,113.75,7.8125,362.5,29.6875
642,-39.46871523,102.0776949,104.375,18.59375,406.25,17.65625
643,72.09378477,8.015194855,107.8125,14.140625,365.625,13.828125
644,135.8437848,-260.7348051,110.9375,10.859375,434.375,38.984375
645,231.4687848,34.89019486,112.03125,17.0703125,348.4375,31.0546875
646,103.9687848,142.3901949,114.84375,6.0546875,432.8125,19.5703125
647,-91.26559023,-190.1879301,105.234375,11.15234375,449.21875,28.18359375
648,291.2344098,-82.68793014,105.546875,17.48046875,458.59375,44.04296875
649,327.8408551,-152.6049223,116.953125,14.78515625,400.78125,14.23828125
650,-90.51851992,-135.8080473,105.4394531,10.25146484,366.8945313,42.96630859
651,-101.2265277,154.1480074,113.75,7.8125,362.5,29.6875
652,153.7734723,-60.85199264,104.375,18.59375,406.25,17.65625
653,26.27347227,46.64800736,107.8125,14.140625,365.625,13.828125
654,376.8984723,-248.9769926,110.9375,10.859375,434.375,38.984375
655,313.1484723,19.77300736,112.03125,17.0703125,348.4375,31.0546875
656,360.9609723,-101.1644926,114.84375,6.0546875,432.8125,19.5703125
657,297.2109723,60.08550736,105.234375,11.15234375,449.21875,28.18359375
658,18.30472227,-242.2582426,105.546875,17.48046875,458.59375,44.04296875
659,400.8047223,-134.7582426,116.953125,14.78515625,400.78125,14.23828125
660,337.0547223,133.9917574,105.4394531,10.25146484,366.8945313,42.96630859
661,2.367222272,-13.82074264,113.75,7.8125,362.5,29.6875
662,-29.50777773,-94.44574264,104.375,18.59375,406.25,17.65625
663,225.4922223,120.5542574,107.8125,14.140625,365.625,13.828125
664,293.2265973,-212.0238676,110.9375,10.859375,434.375,38.984375
665,356.9765973,-50.77386764,112.03125,17.0703125,348.4375,31.0546875
666,325.1015973,83.60113236,114.84375,6.0546875,432.8125,19.5703125
667,-41.46090273,-225.4613676,105.234375,11.15234375,449.21875,28.18359375
668,404.7890973,150.7886324,105.546875,17.48046875,458.59375,44.04296875
669,-9.585902728,-144.8363676,116.953125,14.78515625,400.78125,14.23828125
670,245.4140973,70.16363236,105.4394531,10.25146484,366.8945313,42.96630859
671,117.9140973,-37.33636764,113.75,7.8125,362.5,29.6875
672,54.16409727,-198.5863676,104.375,18.59375,406.25,17.65625
673,173.6953473,-3.742617645,107.8125,14.140625,365.625,13.828125
674,237.4453473,-272.4926176,110.9375,10.859375,434.375,38.984375
675,269.3203473,130.6323824,112.03125,17.0703125,348.4375,31.0546875
676,396.8203473,-191.8676176,114.84375,6.0546875,432.8125,19.5703125
677,-1.617152728,144.0698824,105.234375,11.15234375,449.21875,28.18359375
678,94.00784727,63.44488236,105.546875,17.48046875,458.59375,44.04296875
679,-97.24215273,9.694882355,116.953125,14.78515625,400.78125,14.23828125
680,159.7500348,81.92144486,105.4394531,10.25146484,366.8945313,42.96630859
681,32.25003477,-25.57855514,113.75,7.8125,362.5,29.6875
682,64.12503477,-106.2035551,104.375,18.59375,406.25,17.65625
683,191.6250348,-213.7035551,107.8125,14.140625,365.625,13.828125
684,-63.37496523,1.296444855,110.9375,10.859375,434.375,38.984375
685,143.8125348,-146.5160551,112.03125,17.0703125,348.4375,31.0546875
686,398.8125348,68.48394486,114.84375,6.0546875,432.8125,19.5703125
687,-79.31246523,95.35894486,105.234375,11.15234375,449.21875,28.18359375
688,247.4062848,-193.5473051,105.546875,17.48046875,458.59375,44.04296875
689,406.7812848,-274.1723051,116.953125,14.78515625,400.78125,14.23828125
690,88.03128477,-220.4223051,105.4394531,10.25146484,366.8945313,42.96630859
691,215.5312848,-112.9223051,113.75,7.8125,362.5,29.6875
692,-39.46871523,102.0776949,104.375,18.59375,406.25,17.65625
693,72.09378477,8.015194855,107.8125,14.140625,365.625,13.828125
694,135.8437848,-260.7348051,110.9375,10.859375,434.375,38.984375
695,231.4687848,34.89019486,112.03125,17.0703125,348.4375,31.0546875
696,103.9687848,142.3901949,114.84375,6.0546875,432.8125,19.5703125
697,-91.26559023,-190.1879301,105.234375,11.15234375,449.21875,28.18359375
698,291.2344098,-82.68793014,105.546875,17.48046875,458.59375,44.04296875
699,327.8408551,-152.6049223,116.953125,14.78515625,400.78125,14.23828125
700,-90.51851992,-135.8080473,105.4394531,10.25146484,366.8945313,42.96630859
701,-101.2265277,154.1480074,113.75,7.8125,362.5,29.6875
702,153.7734723,-60.85199264,104.375,18.59375,406.25,17.65625
703,26.27347227,46.64800736,107.8125,14.140625,365.625,13.828125
704,376.8984723,-248.9769926,110.9375,10.859375,434.375,38.984375
705,313.1484723,19.77300736,112.03125,17.0703125,348.4375,31.0546875
706,360.9609723,-101.1644926,114.84375,6.0546875,432.8125,19.5703125
707,297.2109723,60.08550736,105.234375,11.15234375,449.21875,28.18359375
708,18.30472227,-242.2582426,105.546875,17.48046875,458.59375,44.04296875
709,400.8047223,-134.7582426,116.953125,14.78515625,400.78125,14.23828125
710,337.0547223,133.9917574,105.4394531,10.25146484,366.8945313,42.96630859
711,2.367222272,-13.82074264,113.75,7.8125,362.5,29.6875
712,-29.50777773,-94.44574264,104.375,18.59375,406.25,17.65625
713,225.4922223,120.5542574,107.8125,14.140625,365.625,13.828125
714,293.2265973,-212.0238676,110.9375,10.859375,434.375,38.984375
715,356.9765973,-50.77386764,112.03125,17.0703125,348.4375,31.0546875
716,325.1015973,83.60113236,114.84375,6.0546875,432.8125,19.5703125
717,-41.46090273,-225.4613676,105.234375,11.15234375,449.21875,28.18359375
718,404.7890973,150.7886324,105.546875,17.48046875,458.59375,44.04296875
719,-9.585902728,-144.8363676,116.953125,14.78515625,400.78125,14.23828125
720,245.4140973,70.16363236,105.4394531,10.25146484,366.8945313,42.96630859
721,117.9140973,-37.33636764,113.75,7.8125,362.5,29.6875
722,54.16409727,-198.5863676,104.375,18.59375,406.25,17.65625
723,173.6953473,-3.742617645,107.8125,14.140625,365.625,13.828125
724,237.4453473,-272.4926176,110.9375,10.859375,434.375,38.984375
725,269.3203473,130.6323824,112.03125,17.0703125,348.4375,31.0546875
726,396.8203473,-191.8676176,114.84375,6.0546875,432.8125,19.5703125
727,-1.617152728,144.0698824,105.234375,11.15234375,449.21875,28.18359375
728,94.00784727,63.44488236,105.546875,17.48046875,458.59375,44.04296875
729,-97.24215273,9.694882355,116.953125,14.78515625,400.78125,14.23828125
730,159.7500348,81.92144486,105.4394531,10.25146484,366.8945313,42.96630859
731,32.25003477,-25.57855514,113.75,7.8125,362.5,29.6875
732,64.12503477,-106.2035551,104.375,18.59375,406.25,17.65625
733,191.6250348,-213.7035551,107.8125,14.140625,365.625,13.828125
734,-63.37496523,1.296444855,110.9375,10.859375,434.375,38.984375
735,143.8125348,-146.5160551,112.03125,17.0703125,348.4375,31.0546875
736,398.8125348,68.48394486,114.84375,6.0546875,432.8125,19.5703125
737,-79.31246523,95.35894486,105.234375,11.15234375,449.21875,28.18359375
738,247.4062848,-193.5473051,105.546875,17.48046875,458.59375,44.04296875
739,406.7812848,-274.1723051,116.953125,14.78515625,400.78125,14.23828125
740,88.03128477,-220.4223051,105.4394531,10.25146484,366.8945313,42.96630859
741,215.5312848,-112.9223051,113.75,7.8125,362.5,29.6875
742,-39.46871523,102.0776949,104.375,18.59375,406.25,17.65625
743,72.09378477,8.015194855,107.8125,14.140625,365.625,13.828125
744,135.8437848,-260.7348051,110.9375,10.859375,434.375,38.984375
745,231.4687848,34.89019486,112.03125,17.0703125,348.4375,31.0546875
746,103.9687848,142.3901949,114.84375,6.0546875,432.8125,19.5703125
747,-91.26559023,-190.1879301,105.234375,11.15234375,449.21875,28.18359375
748,291.2344098,-82.68793014,105.546875,17.48046875,458.59375,44.04296875
749,327.8408551,-152.6049223,116.953125,14.78515625,400.78125,14.23828125
750,-90.51851992,-135.8080473,105.4394531,10.25146484,366.8945313,42.96630859
751,-101.2265277,154.1480074,113.75,7.8125,362.5,29.6875
752,153.7734723,-60.85199264,104.375,18.59375,406.25,17.65625
753,26.27347227,46.64800736,107.8125,14.140625,365.625,13.828125
754,376.8984723,-248.9769926,110.9375,10.859375,434.375,38.984375
755,313.1484723,19.77300736,112.03125,17.0703125,348.4375,31.0546875
756,360.9609723,-101.1644926,114.84375,6.0546875,432.8125,19.5703125
757,297.2109723,60.08550736,105.234375,11.15234375,449.21875,28.18359375
758,18.30472227,-242.2582426,105.546875,17.48046875,458.59375,44.04296875
759,400.8047223,-134.7582426,116.953125,14.78515625,400.78125,14.23828125
760,337.0547223,133.9917574,105.4394531,10.25146484,366.8945313,42.96630859
761,2.367222272,-13.82074264,113.75,7.8125,362.5,29.6875
762,-29.50777773,-94.44574264,104.375,18.59375,406.25,17.65625
763,225.4922223,120.5542574,107.8125,14.140625,365.625,13.828125
764,293.2265973,-212.0238676,110.9375,10.859375,434.375,38.984375
765,356.9765973,-50.77386764,112.03125,17.0703125,348.4375,31.0546875
766,325.1015973,83.60113236,114.84375,6.0546875,432.8125,19.5703125
767,-41.46090273,-225.4613676,105.234375,11.15234375,449.21875,28.18359375
768,404.7890973,150.7886324,105.546875,17.48046875,458.59375,44.04296875
769,-9.585902728,-144.8363676,116.953125,14.78515625,400.78125,14.23828125
770,245.4140973,70.16363236,105.4394531,10.25146484,366.8945313,42.96630859
771,117.9140973,-37.33636764,113.75,7.8125,362.5,29.6875
772,54.16409727,-198.5863676,104.375,18.59375,406.25,17.65625
773,173.6953473,-3.742617645,107.8125,14.140625,365.625,13.828125
774,237.4453473,-272.4926176,110.9375,10.859375,434.375,38.984375
775,269.3203473,130.6323824,112.03125,17.0703125,348.4375,31.0546875
776,396.8203473,-191.8676176,114.84375,6.0546875,432.8125,19.5703125
777,-1.617152728,144.0698824,105.234375,11.15234375,449.21875,28.18359375
778,94.00784727,63.44488236,105.546875,17.48046875,458.59375,44.04296875
779,-97.24215273,9.694882355,116.953125,14.78515625,400.78125,14.23828125
780,159.7500348,81.92144486,105.4394531,10.25146484,366.8945313,42.96630859
781,32.25003477,-25.57855514,113.75,7.8125,362.5,29.6875
782,64.12503477,-106.2035551,104.375,18.59375,406.25,17.65625
783,191.6250348,-213.7035551,107.8125,14.140625,365.625,13.828125
784,-63.37496523,1.296444855,110.9375,10.859375,434.375,38.984375
785,143.8125348,-146.5160551,112.03125,17.0703125,348.4375,31.0546875
786,398.8125348,68.48394486,114.84375,6.0546875,432.8125,19.5703125
